Date,Open,High,Low,Close,Adj Close,Volume
2022-09-23,231.088882,236.000000,227.805557,231.855560,228.781998,21633278
2022-09-26,229.466660,241.666672,229.466660,238.144440,234.987518,33903271
2022-09-27,241.050003,241.850006,235.005554,238.611115,235.447998,20811470
2022-09-28,237.222229,238.238892,229.327774,231.550003,228.828293,19255393
2022-09-29,235.677780,236.388885,230.600006,232.777771,230.041626,16010600
2022-09-30,232.933334,233.444443,222.500000,222.716660,220.098770,21265219
2022-10-10,223.333328,224.722229,217.350006,218.255554,215.690109,20637635
2022-10-11,224.444443,231.277771,223.827774,231.277771,228.559250,33199448
2022-10-12,231.111115,243.488892,229.716660,243.238892,240.379776,33326544
2022-10-13,241.111115,243.488892,238.338882,240.000000,237.178955,18798139
2022-10-14,243.333328,245.744446,238.100006,242.727783,239.874680,24417619
2022-10-17,240.555557,240.555557,233.750000,238.527771,235.724030,18967064
2022-10-18,240.572220,243.822220,238.022217,238.633331,235.828354,16383456
2022-10-19,238.899994,245.555557,238.711105,239.633331,236.816605,22199479
2022-10-20,233.488892,235.372223,224.444443,230.555557,227.845535,30816329
2022-10-21,226.666672,231.644440,226.222229,229.444443,226.747482,14867787
2022-10-24,225.899994,230.000000,221.672226,224.455551,221.817230,26158908
2022-10-25,223.888885,226.705551,217.766663,223.166672,220.543503,25270290
2022-10-26,225.000000,226.977783,221.155548,222.811111,220.192108,25330294
2022-10-27,221.111115,223.372223,216.666672,216.833328,214.284592,27507124
2022-10-28,214.055557,215.277771,202.777771,203.055557,200.668777,43328205
2022-10-31,200.000000,211.233337,198.100006,207.155548,204.720566,29798280
2022-11-01,209.166672,216.044449,204.511108,214.555557,212.033600,35849674
2022-11-02,213.888885,220.216660,211.116669,217.500000,214.943436,25680544
2022-11-03,216.666672,218.888885,211.683334,213.399994,210.891617,26491411
2022-11-04,214.333328,226.838882,213.333328,224.666672,222.025864,37748053
2022-11-07,226.666672,230.300003,225.000000,228.055557,225.374908,26600601
2022-11-08,228.055557,234.888885,224.166672,227.666672,224.990601,21745580
2022-11-09,225.555557,226.433334,219.444443,220.588882,217.996002,19693963
2022-11-10,218.333328,218.888885,213.333328,214.055557,211.539474,23263520
2022-11-11,222.777771,225.383331,219.011108,223.600006,220.971741,35067544
2022-11-14,224.500000,226.666672,214.194443,215.100006,212.571655,33267061
2022-11-15,215.644440,220.822220,210.000000,220.100006,217.512878,31093176
2022-11-16,218.338882,218.988892,212.933334,213.372223,210.864182,24486593
2022-11-17,212.011108,212.216660,205.561111,208.399994,205.950394,25590895
2022-11-18,210.000000,215.000000,206.111115,211.550003,209.063370,29533201
2022-11-21,208.399994,214.361115,207.944443,212.444443,209.947296,14469676
2022-11-22,211.111115,212.705551,207.222229,208.333328,205.884506,17705233
2022-11-23,208.333328,212.716660,207.500000,210.844437,208.366104,15892968
2022-11-24,212.844437,212.899994,208.338882,209.233337,206.773941,15383754
2022-11-25,207.255554,208.333328,206.111115,206.777771,204.347229,11050101
2022-11-28,202.777771,206.838882,200.011108,205.727783,203.309586,20005291
2022-11-29,206.672226,211.888885,204.166672,209.944443,207.476685,21090999
2022-11-30,210.555557,213.888885,206.761108,213.888885,211.374771,25275520
2022-12-01,220.638885,223.416672,219.399994,219.583328,217.002274,37687496
2022-12-02,220.555557,221.827774,217.666672,217.711105,215.152054,14926618
2022-12-05,217.711105,220.483337,215.555557,217.949997,215.388138,21777253
2022-12-06,216.177780,224.466660,216.111115,222.233337,219.621140,24590095
2022-12-07,222.222229,234.266663,221.666672,232.394440,229.662796,43939510
2022-12-08,232.399994,236.111115,230.005554,233.594437,230.848694,18780748
2022-12-09,234.211105,236.500000,233.611115,235.888885,233.116165,16837092
2022-12-12,233.944443,235.294449,230.077774,230.194443,227.488663,15821915
2022-12-13,230.555557,231.055557,223.361115,225.227783,222.580383,20287272
2022-12-14,227.777771,228.861115,221.822220,223.500000,220.872910,16555107
2022-12-15,223.394440,235.649994,222.777771,235.444443,232.676956,31137795
2022-12-16,232.505554,234.888885,229.933334,232.227783,229.498108,16096048
2022-12-19,232.777771,238.944443,232.255554,233.555557,230.810272,18190548
2022-12-20,233.333328,233.666672,227.222229,227.511108,224.836868,14617431
2022-12-21,227.777771,229.149994,224.727783,226.011108,223.354492,9725493
2022-12-22,228.327774,228.327774,222.222229,223.333328,220.708191,13302828
2022-12-23,220.500000,223.794449,218.944443,221.377777,218.775635,13294368
2022-12-26,221.377777,226.250000,217.277771,224.399994,221.762314,20722221
2022-12-27,223.461105,225.550003,220.366669,224.205551,221.570160,14651478
2022-12-28,221.144440,221.277771,211.266663,218.888885,216.315994,33352779
2022-12-29,217.222229,221.000000,216.888885,218.866669,216.294037,17815449
2022-12-30,221.388885,223.333328,218.333328,218.566666,215.997559,13329448
2023-01-03,217.777771,218.094437,212.066666,216.466660,213.922241,18867664
2023-01-04,214.722229,215.000000,212.250000,213.338882,210.831223,35284071
2023-01-05,215.555557,227.872223,213.894440,226.394440,223.733322,46877868
2023-01-06,225.555557,236.100006,224.477783,231.477783,228.756912,33106491
2023-01-09,234.933334,234.933334,230.000000,231.444443,228.723969,23112543
2023-01-10,232.033340,241.666672,229.611115,240.000000,237.178955,32869173
2023-01-11,239.166672,242.222229,235.555557,237.699997,234.905991,22035250
2023-01-12,240.000000,243.766663,238.711105,240.833328,238.002487,20046236
2023-01-13,246.666672,251.399994,238.888885,244.166672,241.296661,37363492
2023-01-16,243.611115,249.722229,241.727783,248.127777,245.211197,30256378
2023-01-17,248.294449,251.038895,246.449997,247.561111,244.651199,17812441
2023-01-18,249.172226,250.488892,246.172226,249.166672,246.237885,13219785
2023-01-19,247.405548,250.833328,245.661118,248.205551,245.288055,13157982
2023-01-20,248.205551,251.222229,246.811111,251.111115,248.159470,19378170
2023-01-30,266.316681,272.533325,259.705566,261.472229,258.398804,38113752
2023-01-31,261.044434,265.277771,256.911102,258.444458,255.406616,25117261
2023-02-01,261.661102,266.311096,261.377777,264.888885,261.775299,20703900
2023-02-02,266.038879,266.500000,258.266663,258.944458,255.900742,24220281
2023-02-03,257.777771,259.000000,250.766663,253.444443,250.465378,21636001
2023-02-06,251.111115,251.955551,245.050003,250.333328,247.390823,19355252
2023-02-07,250.272217,252.111115,247.033340,248.944443,246.018265,12980226
2023-02-08,249.777771,251.916672,247.222229,248.449997,245.529633,13193735
2023-02-09,248.449997,253.327774,245.277771,251.661118,248.703003,14456592
2023-02-10,251.666672,253.155548,247.227783,247.750000,244.837860,15116022
2023-02-13,250.544449,256.427765,248.338882,255.555557,252.551666,24153377
2023-02-14,260.555542,260.722229,247.661118,250.583328,247.637894,23061942
2023-02-15,251.722229,253.888885,248.888885,249.222229,246.292786,13992096
2023-02-16,251.105560,252.500000,243.333328,246.222229,243.328049,18163924
2023-02-17,245.555557,245.555557,233.333328,233.438889,230.694977,38645191
2023-02-20,231.111115,234.377777,225.738892,233.594437,230.848694,30293769
2023-02-21,231.933334,234.716660,228.888885,230.561111,227.851013,23732272
2023-02-22,227.222229,230.055557,225.927780,227.483337,224.809418,22255056
2023-02-23,227.777771,230.627777,226.333328,229.572220,226.873749,17167077
2023-02-24,228.333328,228.777771,224.455551,225.222229,222.574890,17980898
2023-02-27,223.738892,225.266663,222.277771,222.833328,220.214066,16597139
2023-02-28,224.438889,226.833328,223.055557,224.388885,221.751343,16781565
2023-03-01,223.944443,230.100006,223.905548,228.766663,226.077667,22683609
2023-03-02,227.500000,228.333328,220.111115,222.666672,220.049377,29061486
2023-03-03,223.500000,225.394440,222.222229,223.511108,220.883881,14765562
2023-03-06,223.427780,227.149994,217.783340,226.899994,224.232941,29927991
2023-03-07,224.444443,227.216660,223.238892,223.444443,220.818008,17853030
2023-03-08,222.227783,223.850006,219.505554,220.961105,218.363861,14632871
2023-03-09,220.111115,222.933334,215.688889,220.561111,217.968567,14646031
2023-03-10,223.161118,227.738892,219.944443,225.438889,222.789001,34456672
2023-03-13,223.905548,225.922226,216.666672,217.777771,215.217941,33899754
2023-03-14,217.155548,217.222229,210.000000,215.127777,212.599091,33272393
2023-03-15,218.333328,219.855560,213.122223,215.555557,213.021851,23342923
2023-03-16,213.333328,216.616669,213.055557,213.949997,211.435150,18203679
2023-03-17,216.111115,216.661118,208.611115,208.877777,206.422562,36260544
2023-03-20,208.077774,213.666672,204.444443,211.083328,208.602188,28506553
2023-03-21,212.333328,218.988892,210.388885,218.766663,216.195206,31126271
2023-03-22,221.522217,227.033340,220.566666,221.777771,219.170914,31837033
2023-03-23,221.111115,223.288895,219.127777,221.322220,218.720718,18051960
2023-03-24,221.333328,223.477783,216.666672,218.655548,216.085403,21177453
2023-03-27,217.283340,221.444443,213.566666,220.277771,217.688553,29008297
2023-03-28,218.888885,220.100006,216.777771,218.111115,215.547363,13663009
2023-03-29,219.561111,224.600006,218.350006,222.322220,219.708969,24758299
2023-03-30,222.772217,223.333328,220.750000,222.283340,219.670547,15627459
2023-03-31,224.722229,230.544449,224.722229,225.583328,222.931747,35293629
2023-04-03,225.616669,226.000000,220.000000,221.505554,218.901901,30173792
2023-04-04,222.216660,222.216660,212.116669,215.555557,213.021851,36161461
2023-04-06,213.333328,216.416672,211.194443,215.566666,213.032822,19046860
2023-04-07,214.527771,218.888885,213.533340,216.949997,214.399887,18104605
2023-04-10,218.827774,223.394440,215.555557,223.338882,220.713684,31028293
2023-04-11,222.227783,227.705551,221.111115,222.194443,219.582703,25859329
2023-04-12,222.222229,222.222229,217.777771,217.783340,215.223450,15726119
2023-04-13,216.666672,217.422226,213.888885,215.699997,213.164581,18083601
2023-04-14,215.500000,223.538895,215.277771,220.716660,218.122284,28662577
2023-04-17,220.183334,227.777771,219.888885,226.600006,223.936478,31793684
2023-04-18,226.605560,232.222229,226.272217,227.222229,224.551376,25308930
2023-04-19,230.277771,230.466660,225.555557,227.983337,225.303543,20920239
2023-04-20,227.944443,227.944443,220.000000,220.000000,217.414047,28518822
2023-04-21,224.722229,230.511108,221.666672,224.994446,222.349792,45496760
2023-04-24,225.055557,225.555557,218.266663,220.488892,217.897186,31279291
2023-04-25,221.111115,221.111115,211.111115,214.388885,211.868881,30418072
2023-04-26,213.000000,227.949997,210.009995,224.500000,224.500000,39707529
2023-04-27,224.000000,232.479996,222.309998,231.000000,231.000000,33969078
2023-04-28,234.000000,237.330002,226.889999,230.850006,230.850006,27104800
2023-05-04,231.000000,232.500000,224.550003,225.520004,225.520004,19409080
2023-05-05,225.000000,230.000000,223.720001,227.000000,227.000000,16740879
2023-05-08,230.000000,233.789993,226.059998,230.809998,230.809998,22753135
2023-05-09,230.380005,230.380005,224.050003,225.830002,225.830002,19653772
2023-05-10,225.800003,234.250000,221.210007,232.520004,232.520004,28956810
2023-05-11,232.550003,242.979996,231.199997,240.399994,240.399994,34747371
2023-05-12,241.990005,244.559998,237.979996,237.979996,237.979996,22309979
2023-05-15,241.009995,244.000000,235.100006,238.289993,238.289993,26706471
2023-05-16,238.399994,240.970001,236.770004,239.000000,239.000000,13973953
2023-05-17,239.000000,241.679993,236.059998,240.000000,240.000000,18246432
2023-05-18,241.300003,241.369995,231.039993,232.399994,232.399994,24123880
2023-05-19,231.750000,234.179993,230.000000,230.000000,230.000000,19472168
2023-05-22,229.000000,232.500000,227.000000,230.300003,230.300003,14679114
2023-05-23,230.880005,231.710007,225.149994,225.419998,225.419998,19613196
2023-05-24,224.800003,228.509995,223.720001,225.250000,225.250000,14785735
2023-05-25,224.850006,227.679993,222.490005,224.089996,224.089996,13753272
2023-05-26,224.199997,224.500000,217.500000,220.000000,220.000000,18211695
2023-05-29,222.199997,222.220001,215.600006,217.059998,217.059998,16537161
2023-05-30,217.000000,224.990005,216.009995,224.990005,224.990005,26467083
2023-05-31,225.050003,226.889999,220.160004,221.169998,221.169998,18869744
2023-06-01,222.639999,228.000000,221.509995,222.899994,222.899994,15941049
2023-06-02,224.899994,229.990005,224.000000,228.440002,228.440002,23181483
2023-06-05,225.899994,225.899994,216.389999,219.800003,219.800003,33595114
2023-06-06,218.009995,222.300003,216.979996,219.279999,219.279999,17242526
2023-06-07,216.380005,216.500000,204.449997,207.300003,207.300003,50093939
2023-06-08,212.750000,213.300003,207.000000,208.009995,208.009995,23857940
2023-06-09,208.550003,213.130005,208.550003,212.039993,212.039993,24261728
2023-06-12,211.949997,214.000000,208.899994,211.949997,211.949997,18131632
2023-06-13,211.009995,213.929993,210.679993,213.100006,213.100006,13243699
2023-06-14,217.149994,217.630005,213.000000,213.399994,213.399994,16362927
2023-06-15,214.990005,230.880005,214.889999,230.880005,230.880005,50495682
2023-06-16,232.000000,234.169998,228.300003,231.100006,231.100006,29639828
2023-06-19,232.990005,232.990005,226.000000,227.880005,227.880005,18707081
2023-06-20,227.869995,231.309998,225.770004,228.000000,228.000000,17960501
2023-06-21,228.809998,230.500000,224.899994,224.910004,224.910004,17118438
2023-06-26,219.910004,226.949997,219.679993,225.169998,225.169998,15910609
2023-06-27,223.979996,226.300003,221.179993,223.470001,223.470001,13420648
2023-06-28,222.220001,226.500000,222.000000,224.500000,224.500000,13558644
2023-06-29,223.509995,226.910004,222.500000,222.500000,222.500000,9930233
2023-06-30,223.990005,229.990005,220.350006,228.789993,228.789993,21551522
2023-07-03,231.949997,233.949997,228.550003,229.880005,229.880005,15554352
2023-07-04,228.500000,230.050003,227.679993,229.250000,229.250000,10155673
2023-07-05,229.259995,230.410004,225.500000,227.509995,227.509995,8636414
2023-07-06,227.000000,228.479996,223.970001,224.850006,224.850006,10283568
2023-07-07,224.800003,224.850006,221.600006,222.250000,222.250000,9808377
2023-07-10,223.000000,230.000000,223.000000,228.800003,228.800003,16093831
2023-07-11,229.649994,229.990005,226.580002,229.089996,229.089996,9158787
2023-07-12,228.500000,229.399994,226.500000,226.990005,226.990005,8693260
2023-07-13,228.210007,235.000000,228.210007,230.000000,230.000000,22257672
2023-07-14,230.149994,230.929993,226.550003,228.279999,228.279999,13004091
2023-07-17,227.009995,228.000000,223.600006,225.649994,225.649994,10452522
2023-07-18,227.800003,227.880005,224.500000,225.500000,225.500000,8575776
2023-07-19,224.000000,224.949997,218.580002,219.500000,219.500000,17600182
2023-07-20,219.000000,226.690002,219.000000,221.050003,221.050003,14441648
2023-07-21,220.850006,222.979996,219.759995,221.589996,221.589996,8393526
2023-07-24,217.149994,220.880005,214.139999,218.979996,218.979996,13719339
2023-07-25,224.899994,227.639999,221.020004,226.350006,226.350006,19286245
2023-07-26,225.119995,227.000000,223.660004,226.660004,226.660004,15456786
2023-07-27,231.000000,232.880005,226.880005,226.979996,226.979996,20859235
2023-07-28,226.979996,231.000000,225.050003,230.050003,230.050003,18803095
2023-07-31,234.000000,239.500000,233.100006,237.750000,237.750000,29902754
2023-08-01,237.399994,239.100006,234.500000,235.500000,235.500000,15615168
2023-08-02,237.000000,239.490005,235.500000,236.500000,236.500000,14147185
2023-08-03,236.000000,239.970001,235.529999,239.139999,239.139999,16180526
2023-08-04,245.000000,249.960007,241.110001,245.509995,245.509995,31569675
2023-08-07,244.500000,246.940002,243.309998,246.490005,246.490005,14927749
2023-08-08,245.979996,249.330002,244.880005,247.139999,247.139999,15066676
2023-08-09,245.500000,247.679993,243.139999,247.000000,247.000000,11684661
2023-08-10,247.899994,251.330002,244.119995,246.500000,246.500000,14040964
2023-08-11,248.949997,248.949997,241.500000,241.500000,241.500000,17204064
2023-08-14,239.199997,239.979996,230.210007,232.899994,232.899994,25693218
2023-08-15,232.880005,234.600006,229.399994,231.300003,231.300003,14610073
2023-08-16,231.520004,234.380005,230.110001,232.600006,232.600006,14009045
2023-08-17,234.990005,236.500000,228.880005,235.250000,235.250000,20442773
2023-08-18,235.289993,239.119995,234.419998,235.869995,235.869995,16769998
2023-08-21,233.990005,235.869995,232.199997,232.960007,232.960007,10780439
2023-08-22,234.800003,235.179993,227.509995,230.750000,230.750000,15188941
2023-08-23,230.699997,231.899994,227.000000,227.500000,227.500000,11874911
2023-08-24,228.880005,231.539993,226.500000,228.949997,228.949997,14157716
2023-08-25,227.929993,229.970001,225.809998,228.339996,228.339996,11185129
2023-08-28,241.500000,243.960007,229.500000,230.500000,230.500000,22311515
2023-08-29,231.199997,243.000000,230.919998,238.500000,238.500000,29174995
2023-08-30,239.399994,242.000000,237.500000,237.500000,237.500000,14591637
2023-08-31,237.100006,238.500000,236.130005,236.550003,236.550003,9671527
2023-09-01,236.600006,239.509995,234.600006,236.399994,236.399994,9101132
2023-09-04,238.210007,238.759995,233.399994,237.649994,237.649994,14052387
2023-09-05,237.000000,239.500000,236.160004,236.820007,236.820007,11581665
2023-09-06,236.050003,237.169998,232.800003,234.419998,234.419998,12474783
2023-09-07,233.000000,233.750000,226.509995,226.509995,226.509995,19266090
2023-09-08,225.000000,227.199997,220.500000,222.940002,222.940002,16499443
2023-09-11,222.899994,223.550003,219.679993,221.529999,221.529999,17060897
2023-09-12,222.000000,222.410004,217.539993,217.929993,217.929993,18231209
2023-09-13,217.000000,219.149994,215.029999,216.600006,216.600006,15135693
2023-09-14,213.679993,216.300003,213.029999,214.929993,214.929993,18294104
2023-09-15,212.000000,214.000000,206.600006,207.759995,207.759995,33679992
2023-09-18,206.000000,214.690002,206.000000,213.059998,213.059998,26593485
2023-09-19,213.059998,213.479996,210.600006,212.320007,212.320007,15024395
2023-09-20,213.000000,213.330002,208.679993,209.899994,209.899994,13087485
2023-09-21,210.009995,210.949997,206.669998,206.729996,206.729996,16214929
2023-09-22,205.500000,211.449997,205.500000,210.929993,210.929993,22509065
2023-09-25,213.020004,213.619995,208.710007,209.279999,209.279999,13605355
2023-09-26,206.669998,207.350006,203.500000,204.500000,204.500000,20253782
2023-09-27,206.300003,208.490005,202.449997,203.660004,203.660004,21848959
2023-09-28,204.000000,206.500000,202.580002,203.029999,203.029999,15809524
2023-10-09,201.000000,201.279999,193.000000,195.500000,195.500000,33742826
2023-10-10,197.880005,198.000000,194.720001,194.720001,194.720001,19865460
2023-10-11,197.869995,198.600006,194.100006,194.770004,194.770004,20248245
2023-10-12,195.009995,197.800003,194.000000,195.940002,195.940002,24205912
2023-10-13,193.850006,194.830002,189.600006,190.600006,190.600006,28422238
2023-10-16,190.339996,190.529999,183.910004,184.759995,184.759995,24683649
2023-10-17,185.509995,189.300003,184.570007,185.440002,185.440002,21558300
2023-10-18,185.100006,188.250000,183.600006,186.300003,186.300003,17651925
2023-10-19,184.410004,185.679993,182.279999,182.699997,182.699997,17454160
2023-10-20,179.000000,187.690002,179.000000,181.000000,181.000000,30026893
2023-10-23,180.300003,180.300003,175.800003,177.259995,177.259995,20223321
2023-10-24,178.000000,179.199997,175.300003,176.419998,176.419998,24379459
2023-10-25,178.199997,179.500000,175.679993,175.979996,175.979996,21534181
2023-10-26,174.000000,178.300003,168.809998,178.070007,178.070007,41420567
2023-10-27,177.850006,185.880005,176.020004,184.720001,184.720001,47795283
2023-10-30,187.000000,189.880005,184.800003,188.020004,188.020004,32259492
2023-10-31,186.679993,187.220001,184.600006,185.600006,185.600006,18152535
2023-11-01,185.789993,190.300003,184.500000,187.539993,187.539993,19727265
2023-11-02,188.500000,189.880005,185.570007,185.570007,185.570007,13762677
2023-11-03,186.000000,188.679993,184.600006,187.440002,187.440002,14365450
2023-11-06,188.570007,197.100006,188.449997,197.080002,197.080002,34968430
2023-11-07,195.990005,196.110001,190.119995,191.240005,191.240005,26080293
2023-11-08,190.179993,192.940002,190.000000,191.839996,191.839996,14652166
2023-11-09,190.630005,192.580002,190.529999,191.449997,191.449997,10997097
2023-11-10,189.000000,189.970001,188.050003,189.029999,189.029999,11609956
2023-11-13,192.000000,192.199997,187.020004,187.850006,187.850006,12519595
2023-11-14,187.850006,188.800003,183.000000,183.679993,183.679993,23488284
2023-11-15,186.889999,188.589996,183.580002,184.479996,184.479996,23807191
2023-11-16,185.479996,185.490005,180.100006,181.149994,181.149994,17466200
2023-11-17,179.850006,181.250000,179.490005,180.729996,180.729996,11084035
2023-11-20,180.740005,181.800003,179.009995,180.300003,180.300003,12408719
2023-11-21,182.000000,184.000000,180.009995,180.610001,180.610001,19766221
2023-11-22,179.550003,181.300003,177.000000,177.000000,177.000000,18688569
2023-11-23,176.009995,177.699997,174.889999,177.699997,177.699997,15720253
2023-11-24,177.029999,178.199997,174.500000,175.000000,175.000000,16621248
2023-11-27,174.289993,174.500000,170.600006,170.699997,170.699997,18422007
2023-11-28,170.029999,171.970001,168.869995,171.919998,171.919998,20210730
2023-11-29,171.000000,171.380005,166.369995,166.850006,166.850006,25188527
2023-11-30,165.220001,168.660004,164.490005,167.000000,167.000000,23027161
2023-12-01,167.289993,167.699997,164.429993,165.500000,165.500000,16962209
2023-12-04,163.500000,164.440002,161.240005,161.649994,161.649994,23930401
2023-12-05,160.149994,162.369995,158.649994,158.809998,158.809998,24807739
2023-12-06,158.649994,166.860001,158.220001,162.880005,162.880005,36769276
2023-12-07,162.000000,166.360001,161.600006,164.490005,164.490005,26908427
2023-12-08,165.000000,166.330002,163.119995,163.589996,163.589996,24502047
2023-12-11,162.009995,165.690002,160.160004,165.350006,165.350006,21489569
2023-12-12,164.000000,165.220001,162.979996,163.630005,163.630005,14733877
2023-12-13,162.550003,163.589996,158.710007,159.350006,159.350006,25259399
2023-12-14,160.880005,161.490005,156.440002,156.630005,156.630005,22751400
2023-12-15,157.199997,158.679993,154.600006,155.000000,155.000000,20204635
